time,class_0,class_1,total,scenario
2656.623011406244,39,79,118,unstable_like
2656.6261217640877,40,78,118,unstable_like
2656.632938745449,39,79,118,unstable_like
2656.6329451441193,38,80,118,unstable_like
2656.633378144352,37,81,118,unstable_like
2656.638787576161,38,80,118,unstable_like
2656.638943396499,39,79,118,unstable_like
2656.646795159478,38,80,118,unstable_like
2656.6593961357844,39,79,118,unstable_like
2656.668164103918,38,80,118,unstable_like
2656.6706850051037,39,79,118,unstable_like
2656.6738071450054,40,78,118,unstable_like
2656.684028655121,41,77,118,unstable_like
2656.6888667920857,40,78,118,unstable_like
2656.7026864810555,39,79,118,unstable_like
2656.712369878392,38,80,118,unstable_like
2656.7153115023834,39,79,118,unstable_like
2656.7388966391204,40,78,118,unstable_like
2656.74011723532,41,77,118,unstable_like
2656.7574550021914,40,78,118,unstable_like
2656.763761143045,41,77,118,unstable_like
2656.7870595012987,40,78,118,unstable_like
2656.7921274031014,41,77,118,unstable_like
2656.79453838368,40,78,118,unstable_like
2656.796738777904,39,79,118,unstable_like
2656.79769216357,38,80,118,unstable_like
2656.8038590632345,39,79,118,unstable_like
2656.8059523984507,38,80,118,unstable_like
2656.809022170728,37,81,118,unstable_like
2656.814501775747,38,80,118,unstable_like
2656.8165934265135,37,81,118,unstable_like
2656.8204397266004,38,80,118,unstable_like
2656.831650753002,39,79,118,unstable_like
2656.851113591678,38,80,118,unstable_like
2656.8554204449583,39,79,118,unstable_like
2656.8577568668006,38,80,118,unstable_like
2656.8665282529664,37,81,118,unstable_like
2656.8667473255246,38,80,118,unstable_like
2656.873719082109,39,79,118,unstable_like
2656.8828200748053,38,80,118,unstable_like
2656.892313176027,37,81,118,unstable_like
2656.9041557409446,36,82,118,unstable_like
2656.9067092605765,35,83,118,unstable_like
2656.9080687434507,34,84,118,unstable_like
2656.9133762520655,35,83,118,unstable_like
2656.9341629228948,36,82,118,unstable_like
2656.940589424426,35,83,118,unstable_like
2656.9522421816373,34,84,118,unstable_like
2656.957208946301,33,85,118,unstable_like
2656.959587017561,34,84,118,unstable_like
2656.976678894802,33,85,118,unstable_like
2656.987808601918,32,86,118,unstable_like
2657.0034976021266,33,85,118,unstable_like
2657.0110388370617,34,84,118,unstable_like
2657.0114883154524,35,83,118,unstable_like
2657.026305071476,36,82,118,unstable_like
2657.0283815278676,35,83,118,unstable_like
2657.0305089754347,34,84,118,unstable_like
2657.0311107288985,33,85,118,unstable_like
2657.0354019930483,34,84,118,unstable_like
2657.039920005058,35,83,118,unstable_like
2657.041648590378,36,82,118,unstable_like
2657.042403908126,35,83,118,unstable_like
2657.0501062445487,36,82,118,unstable_like
2657.05304238819,37,81,118,unstable_like
2657.058316669468,36,82,118,unstable_like
2657.060611950758,37,81,118,unstable_like
2657.0615204752157,36,82,118,unstable_like
2657.0714427919656,37,81,118,unstable_like
2657.071555525191,36,82,118,unstable_like
2657.080822093336,37,81,118,unstable_like
2657.083838651601,36,82,118,unstable_like
2657.091289301091,37,81,118,unstable_like
2657.094900353425,36,82,118,unstable_like
2657.11671014018,37,81,118,unstable_like
2657.1196320358317,38,80,118,unstable_like
2657.12092419904,39,79,118,unstable_like
2657.1285353947796,40,78,118,unstable_like
2657.1353318687543,41,77,118,unstable_like
2657.1443719237104,42,76,118,unstable_like
2657.1454976203836,43,75,118,unstable_like
2657.1710889887854,42,76,118,unstable_like
2657.172633197507,43,75,118,unstable_like
2657.1876921098524,44,74,118,unstable_like
2657.188100239147,45,73,118,unstable_like
2657.207803358104,46,72,118,unstable_like
2657.2095484184197,45,73,118,unstable_like
2657.20996237158,44,74,118,unstable_like
2657.2148242598864,43,75,118,unstable_like
2657.2163002049797,44,74,118,unstable_like
2657.21634464218,45,73,118,unstable_like
2657.2203908876195,44,74,118,unstable_like
2657.2356249078966,43,75,118,unstable_like
2657.2376794862785,42,76,118,unstable_like
2657.2553508331343,43,75,118,unstable_like
2657.2604972262266,42,76,118,unstable_like
2657.2685950061937,43,75,118,unstable_like
2657.2703170159452,42,76,118,unstable_like
2657.2712733875464,43,75,118,unstable_like
2657.2906389195477,42,76,118,unstable_like
2657.295500633688,41,77,118,unstable_like
2657.303910878773,40,78,118,unstable_like
2657.314886208125,41,77,118,unstable_like
2657.3196825368123,40,78,118,unstable_like
2657.3280451373794,41,77,118,unstable_like
2657.339756652273,40,78,118,unstable_like
2657.3405333052347,39,79,118,unstable_like
2657.3549192417827,40,78,118,unstable_like
2657.3599877923784,41,77,118,unstable_like
2657.3657240655466,40,78,118,unstable_like
2657.3713738474016,41,77,118,unstable_like
2657.371530364431,42,76,118,unstable_like
2657.385252655717,43,75,118,unstable_like
2657.3896010962194,44,74,118,unstable_like
2657.402308111203,45,73,118,unstable_like
2657.411816523055,44,74,118,unstable_like
2657.4121158668554,45,73,118,unstable_like
2657.428838359304,44,74,118,unstable_like
2657.4315028163996,43,75,118,unstable_like
2657.431895699153,44,74,118,unstable_like
2657.4363068135813,43,75,118,unstable_like
2657.449524247591,42,76,118,unstable_like
2657.449973168802,43,75,118,unstable_like
2657.4594659216555,42,76,118,unstable_like
2657.4606712281397,43,75,118,unstable_like
2657.461145338649,42,76,118,unstable_like
2657.4626554272527,43,76,119,unstable_like
2657.4674380674637,44,75,119,unstable_like
2657.4700235826117,43,76,119,unstable_like
2657.488350788933,42,77,119,unstable_like
2657.490223735504,41,78,119,unstable_like
2657.4920861060396,40,79,119,unstable_like
2657.493725697193,41,78,119,unstable_like
2657.494373773946,42,77,119,unstable_like
2657.5216067070214,41,78,119,unstable_like
2657.522323728977,42,77,119,unstable_like
2657.5420275570996,41,78,119,unstable_like
2657.544943231217,42,77,119,unstable_like
2657.547589582486,41,78,119,unstable_like
2657.554207446346,40,79,119,unstable_like
2657.5584814377858,39,80,119,unstable_like
2657.559477359499,40,79,119,unstable_like
2657.5633930119934,39,80,119,unstable_like
2657.5750135034455,38,81,119,unstable_like
2657.5752496028085,37,82,119,unstable_like
2657.5776532279765,36,83,119,unstable_like
2657.5806463563645,37,82,119,unstable_like
2657.586189118774,36,83,119,unstable_like
2657.5985368856077,37,82,119,unstable_like
2657.601441205014,36,83,119,unstable_like
2657.6015890918684,37,82,119,unstable_like
2657.602319867571,38,81,119,unstable_like
2657.6131218246537,37,82,119,unstable_like
2657.618395052354,38,81,119,unstable_like
2657.6240425908545,37,82,119,unstable_like
2657.6300431383315,36,83,119,unstable_like
2657.650322950591,37,82,119,unstable_like
2657.653140829483,38,81,119,unstable_like
2657.6628889287167,37,82,119,unstable_like
2657.671002936471,38,81,119,unstable_like
2657.6771323447724,37,82,119,unstable_like
2657.6788556920815,36,83,119,unstable_like
2657.712116302059,35,84,119,unstable_like
2657.720904993222,36,83,119,unstable_like
2657.724611581489,35,84,119,unstable_like
2657.7258146676068,36,83,119,unstable_like
2657.7281774775324,35,84,119,unstable_like
2657.7355639992365,36,83,119,unstable_like
2657.743853912865,35,84,119,unstable_like
2657.746820967341,34,85,119,unstable_like
2657.7494539603513,35,84,119,unstable_like
2657.7497448720937,34,85,119,unstable_like
2657.7533372063085,33,86,119,unstable_like
2657.757247361724,34,85,119,unstable_like
2657.7599248159754,35,84,119,unstable_like
2657.765325776951,36,83,119,unstable_like
2657.773095224921,37,82,119,unstable_like
2657.7786782256603,36,83,119,unstable_like
2657.779836421379,35,84,119,unstable_like
2657.7814966220485,34,85,119,unstable_like
2657.7882469222154,35,84,119,unstable_like
2657.789335104555,36,83,119,unstable_like
2657.796260727654,35,84,119,unstable_like
2657.799944121217,34,85,119,unstable_like
2657.8051651160354,33,86,119,unstable_like
2657.806494774823,32,87,119,unstable_like
2657.8183159181767,31,88,119,unstable_like
2657.826488660864,32,87,119,unstable_like
2657.8332538982118,31,88,119,unstable_like
2657.839633825427,32,87,119,unstable_like
2657.844090595311,33,86,119,unstable_like
2657.852217103622,32,87,119,unstable_like
2657.8543520940066,33,86,119,unstable_like
2657.8642241894763,34,85,119,unstable_like
2657.8649322351093,35,84,119,unstable_like
2657.869729505243,34,85,119,unstable_like
2657.870768103742,33,86,119,unstable_like
2657.872713639315,34,85,119,unstable_like
2657.873723380999,33,86,119,unstable_like
2657.892161167152,34,85,119,unstable_like
2657.8949313546445,33,86,119,unstable_like
2657.902716486071,34,85,119,unstable_like
2657.907938841921,33,86,119,unstable_like
2657.909035657825,34,85,119,unstable_like
2657.915860927806,35,84,119,unstable_like
2657.918279200723,36,83,119,unstable_like
2657.9192135311673,35,84,119,unstable_like
2657.9288755476387,36,83,119,unstable_like
2657.9356750173624,37,82,119,unstable_like
2657.9372922750754,38,81,119,unstable_like
2657.9504539581,39,80,119,unstable_like
2657.957408866535,38,81,119,unstable_like
2657.971644429162,37,82,119,unstable_like
2657.9762354929335,38,81,119,unstable_like
2657.9912788865518,37,82,119,unstable_like
2657.9944950375243,36,83,119,unstable_like
2657.9946558866695,35,84,119,unstable_like
2657.9951008916532,36,83,119,unstable_like
2657.9969150598477,37,82,119,unstable_like
2658.002209338053,36,83,119,unstable_like
2658.006630631729,35,84,119,unstable_like
2658.0124602408614,36,83,119,unstable_like
2658.027985186469,35,84,119,unstable_like
2658.029012285878,34,85,119,unstable_like
2658.033309008112,35,84,119,unstable_like
2658.0522541504242,34,85,119,unstable_like
2658.053122764016,35,84,119,unstable_like
2658.062480125176,36,83,119,unstable_like
2658.065362542209,37,82,119,unstable_like
2658.0769023078697,38,81,119,unstable_like
2658.083652715365,39,80,119,unstable_like
2658.090738457026,38,81,119,unstable_like
2658.10790097411,37,82,119,unstable_like
2658.121521036901,38,81,119,unstable_like
2658.1225296393773,37,82,119,unstable_like
2658.1283439044632,36,83,119,unstable_like
2658.134089784784,35,84,119,unstable_like
2658.1515381683444,34,85,119,unstable_like
2658.1613355440963,35,84,119,unstable_like
2658.1617918921393,36,83,119,unstable_like
2658.1648211206775,35,84,119,unstable_like
2658.1730231931306,36,83,119,unstable_like
2658.179918736689,35,84,119,unstable_like
2658.2059970240543,34,85,119,unstable_like
2658.209116107426,33,86,119,unstable_like
