bound,W_1,W_2,W,Var_W,L_1,L_2,L,h12,h21,heatmap_bound,arrival_rate1,arrival_rate2,service_rate1,service_rate2,num_servers,CV_W
16,1.1708541483528678,1.5281966393175317,1.2899683120077556,2.5578858476893487,0.48136851202128145,0.8081174005152545,1.2894859125365359,1.0,0.0,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.2398282779944487
16,1.3354254888641932,1.7153613034140562,1.462070760380814,4.384150498819274,0.6015561925221622,0.857592671878453,1.4591488644006145,1.0,0.2,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.4321032662102378
16,1.4639675763525273,1.8220628432145602,1.5833326653065383,5.353700560941652,0.7309801851498524,0.8501223736977427,1.5811025588475973,1.0,0.4,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.4613520959095585
16,1.5514149725840056,1.876384418858136,1.659738121342049,5.710609940868242,0.847561127047476,0.8109965673482509,1.6585576943957279,1.0,0.6000000000000001,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.4397983760738677
16,1.6120427459364342,1.9054133510870028,1.7098329476532903,5.835658128162869,0.9468888568455104,0.7624054468644144,1.709294303709926,1.0,0.8,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.412834330584702
16,1.6558095521169829,1.921786914989841,1.7444686730746022,5.87090313530047,1.0305890614807138,0.7137009883418025,1.7442900498225171,1.0,1.0,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3889585408226146
16,1.6886118606252398,1.9313817391589885,1.7695351534698227,5.86879672827753,1.1013504578890303,0.6682197449988789,1.7695702028879101,1.0,1.2000000000000002,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.36903748351348
16,1.7139815946823134,1.937120106241759,1.7883610985354617,5.850430689026478,1.1616441888957938,0.6268998370358658,1.7885440259316583,1.0,1.4000000000000001,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3525044571983735
16,1.7341211030356454,1.940558723307907,1.8029336431263991,5.825182356281356,1.2134843442435546,0.58975282575416,1.803237169997714,1.0,1.6,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.338674589864268
16,1.7504607404654273,1.942576318996351,1.8144992666424016,5.797543530247987,1.2584562150729144,0.5564552755285459,1.8149114906014627,1.0,1.8,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3269825506348094
16,1.763963306737073,1.9436922854001177,1.823872966291421,5.769734547094725,1.297798528631837,0.5265885914588037,1.8243871200906392,1.0,2.0,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3169925860551026
16,1.7752972739396509,1.9442250799033867,1.8316065425942294,5.74284090886572,1.332482428511464,0.49973475067644385,1.8322171791879085,1.0,2.2,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.308371894998618
16,1.7849395006303677,1.9443758586676982,1.8380849533094779,5.717360123247615,1.3632750517701073,0.47551173000539293,1.838786781775499,1.0,2.4000000000000004,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.3008648956420115
16,1.7932383579400386,1.9442748344341516,1.8435838501047428,5.693481015323556,1.3907879461884318,0.4535835732255275,1.8443715194139596,1.0,2.6,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.2942734530060527
16,1.800453761338853,1.9440080142680147,1.848305178981907,5.671231127618752,1.415513296655074,0.43366004727653346,1.8491733439316065,1.0,2.8000000000000003,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.288442355466213
16,1.8067832794450165,1.9436331471982151,1.8523999020294157,5.65055596763829,1.4378509586851163,0.41549237980666687,1.853343338491783,1.0,3.0,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.2832487239885604
16,1.1633512900332843,1.497762591344795,1.2748217238037878,2.4596603128665606,0.46431606192133595,0.8100614609004039,1.2743775228217422,1.2000000000000002,0.0,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.2302350931193506
16,1.319583264629455,1.6750856581876428,1.4380840624821842,4.178716961192402,0.5722066095457503,0.8629098361637882,1.4351164457095387,1.2000000000000002,0.2,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.4214683841351676
16,1.4453994018647054,1.7846140590024027,1.558470954243938,5.210214508138854,0.6894486883905374,0.8662627079557141,1.555711396346252,1.2000000000000002,0.4,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.4646339248506046
16,1.5335404388562437,1.8448567378883713,1.6373125385336196,5.644111462476532,0.7978457123005254,0.8377442602019044,1.6355899725024297,1.2000000000000002,0.6000000000000001,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.4509959600280096
16,1.595802115922724,1.8792785996527142,1.6902942771660538,5.823350468476939,0.8924700949063885,0.7968683415259951,1.6893384364323862,1.2000000000000002,0.8,16,0.6666666666666666,0.3333333333333333,1.5,2.5,1,1.4276578676177423
