h12,h21,L_1,L_2,L,W_1,W_2,W,U
1.7999999999999998,1.5,0.9482085107161445,1.043551644903326,1.991760155619469,0.8346656215795405,1.1627395583543456,0.998702589966943,1.72451041478989
1.7999999999999998,1.7999999999999998,1.020275689765578,0.9716234610019666,1.9918991507675452,0.8479331989381435,1.1467993470556999,0.9973662729969217,1.6629145214400674
1.7999999999999998,2.1,1.082193020387255,0.9089863223675038,1.9911793427547597,0.8583343109497832,1.1337418671552735,0.9960380890525283,1.6124849651657724
1.7999999999999998,2.4,1.1358348914787635,0.8541291258031397,1.9899640172819035,0.866673708558418,1.1228183664551723,0.9947460375067951,1.5706946630831045
1.7999999999999998,2.6999999999999997,1.182690520200974,0.8057920763529324,1.9884825965539068,0.8734838673797171,1.1135211767898814,0.9935025220847993,1.5355067698079754
1.7999999999999998,3.0,1.2239353632879317,0.7629396787935486,1.986875042081481,0.8791315059472226,1.1054949566914833,0.992313231319353,1.50542746912775
2.1,0.0,0.3534396898544875,1.587607847806513,1.9410475376610008,0.62357701711564,1.348807697939608,0.9861923575276239,1.61884435892941
2.1,0.3,0.4928016316729221,1.4710333687410684,1.9638350004139886,0.7125440780909346,1.286495302735991,0.9995196904134629,1.9684191246333471
2.1,0.6,0.6198989929937315,1.3567878137132134,1.976686806706946,0.7632104337132941,1.2408103996061288,1.0020104166597115,1.9928245518580425
2.1,0.8999999999999999,0.7305459300575939,1.2536948426643526,1.9842407727219458,0.7960196931583916,1.2073815649250335,1.0017006290417125,1.9208232684516835
2.1,1.2,0.8257233474320859,1.162926256586252,1.988649604018337,0.8191585571308204,1.1824321247643912,1.0007953409476058,1.8404896089167977
2.1,1.5,0.9075571360624746,1.0834321888351441,1.9909893248976185,0.8362831291905707,1.163096500047942,0.9996898146192563,1.768844421089301
2.1,1.7999999999999998,0.9781995409465977,1.0137191500874756,1.9919186910340736,0.8493946885693691,1.1476125818554779,0.9985036352124235,1.7082914874860493
2.1,2.1,1.0395447015030064,0.952355470638339,1.991900172141348,0.8597087689292723,1.134890917363456,0.9972998431463642,1.6578255508169861
2.1,2.4,1.0931766442540194,0.8980900315601399,1.9912666758141593,0.8680023379619124,1.12422247719396,0.9961124075779362,1.6156293353614095
2.1,2.6999999999999997,1.140389023651215,0.8498619175539258,1.9902509412051417,0.8747912667261423,1.1151234815515039,0.9949573741388231,1.5799470395682773
2.1,3.0,1.1822276756817283,0.806782166714335,1.9890098423960632,0.8804309125751768,1.1072525182622392,0.993841715418708,1.5493580738153763
2.4,0.0,0.34641460542735575,1.5942141540159107,1.9406287594432683,0.6288867379675074,1.3433404153653015,0.9861135766664044,1.6096239693653482
2.4,0.3,0.478044416449883,1.4840569201076819,1.9621013365575637,0.7163940405388045,1.2821052049179866,0.9992496227283956,1.960778193001774
2.4,0.6,0.5975593420053453,1.3769556373867433,1.97451497939209,0.7659775002491532,1.2384047001915819,1.0021911002203676,2.0051544186615846
2.4,0.8999999999999999,0.7023028281017393,1.2798711317789255,1.982173959880666,0.7980715790775809,1.2062481114275336,1.0021598452525573,1.9465850804912488
2.4,1.2,0.7933116766229245,1.1936712744918199,1.986982951114744,0.8207702733268746,1.1821058558082376,1.001438064567556,1.8737586688971435
2.4,1.5,0.8724035689874439,1.1174776313279526,1.9898812003153956,0.8376443342251856,1.1633289980987491,1.0004866661619674,1.8060544420799733
