h12,h21,L_1,L_2,L,W_1,W_2,W,U
2.1,0.8999999999999999,1.1385129559254568,1.9100108927960686,3.048523848721526,1.4265198525139755,1.863177491689228,1.6448486721016018,7.5205072283108585
2.1,1.2,1.3561204185100328,1.8548133975547132,3.2109338160647467,1.5086394964538652,1.8915561103905763,1.7000978034222207,7.246947263885488
2.1,1.5,1.5408576476501243,1.776155663484097,3.317013311134223,1.553532622095487,1.893095395128658,1.7233140086120726,6.708458158167273
2.1,1.7999999999999998,1.6956132178336611,1.6888943856824388,3.3845076035161004,1.5779749797716276,1.882779738548497,1.7303773591600624,6.17783614122686
2.1,2.1,1.8250367478970768,1.600873862265455,3.4259106101625325,1.5915877476947897,1.8682491820985396,1.7299184648966648,5.740000192583443
2.1,2.4,1.933826985682344,1.5161458976482551,3.4499728833305965,1.5993641363746878,1.8529132282051828,1.7261386822899354,5.395929828884153
2.1,2.6999999999999997,2.0260625821961527,1.4366265300564292,3.462689112252582,1.6038046265335875,1.838094970132189,1.7209497983328883,5.124672987245845
2.1,3.0,2.1050415619485774,1.363025080955976,3.4680666429045535,1.606200947405707,1.8242243597433079,1.7152126535745076,4.906070657880584
2.4,0.0,0.4069465826775914,1.6251043896106063,2.0320509722881988,0.7704650750017452,1.3042854780190638,1.0373752765104045,1.7082762674408816
2.4,0.3,0.6073912926513768,1.8202920890620125,2.4276833817133907,1.0353062640170512,1.5669066295747396,1.3011064467958953,4.455643212255369
2.4,0.6,0.8427993262813792,1.917629529616783,2.7604288558981604,1.2679721648517004,1.7534086776782782,1.5106904212649894,6.818123923945823
2.4,0.8999999999999999,1.072209146721918,1.928823729342741,3.0010328760646585,1.4175043384358426,1.845649802045528,1.6315770702406853,7.624213004459513
2.4,1.2,1.2782953413836013,1.8896657120847629,3.1679610534683644,1.5065733996286503,1.8842243361585493,1.6953988678935998,7.560202177335342
2.4,1.5,1.4572386521648004,1.8251087468168783,3.2823473989816776,1.5576694028797924,1.8939616658735423,1.7258155343766672,7.128256157929329
2.4,1.7999999999999998,1.6103591153679504,1.7492139900322563,3.3595731054002105,1.5862371263562773,1.8890101658010923,1.737623646078685,6.6128955145673025
2.4,2.1,1.7407493904366178,1.6697468545864,3.4104962450230163,1.6020954032027088,1.8775160901642831,1.739805746683496,6.144716404324793
2.4,2.4,1.851916538693983,1.591035096775035,3.4429516354690164,1.610931957704481,1.8637643851465,1.7373481714254906,5.759071588989672
2.4,2.6999999999999997,1.9471684269318388,1.5154347532107522,3.4626031801425894,1.6158148656314322,1.8497495422848558,1.732782203958144,5.450061323950662
