scenario,bound,num_servers,h12,h21,L_1,L_2,L,W_1,W_2,W,U,Q_boundary,P_hit_boundary
B_equal,16,1,1.4000000000000001,0.4,0.5954431713516625,1.400165314123994,1.9956084854756566,0.7204428020924809,1.2805281415661753,1.0004854718293281,1.9510548683919284,0.0018629052956726719,0.00046780558051924233
B_equal,16,1,1.4000000000000001,0.6000000000000001,0.6944209698537523,1.3030736083040981,1.9974945781578524,0.7537400442833617,1.2469835221667207,1.000361783225041,1.9029919623115912,0.001004265066774023,0.00032412749294298706
B_equal,16,1,1.4000000000000001,0.8,0.7824781264502074,1.2160259715145618,1.9985040979647695,0.7791965152114348,1.2212134551243703,1.0002049851679025,1.8436776681357254,0.0005686166397863426,0.00023141117257437818
B_equal,16,1,1.4000000000000001,1.0,0.8602687537897892,1.1387589673976006,1.9990277211873921,0.7992761671774468,1.2008540887361274,1.0000651279567871,1.7885424068135871,0.00035120861213073265,0.00017673776851562172
B_equal,16,1,1.4000000000000001,1.2000000000000002,0.9289762123973085,1.0702821326274683,1.999258345024776,0.815493561145747,1.1843653775993193,0.9999294693725331,1.7406995313521694,0.0002576788353407348,0.0001538742399057382
B_equal,16,1,1.4000000000000001,1.4000000000000001,0.9898335890772555,1.0094687629071395,1.9993023519843969,0.8288460513838238,1.1707284513640603,0.9997872513739421,1.6999312915443785,0.00024013650738729988,0.00015710706178491103
B_equal,16,1,1.4000000000000001,1.6,1.0439628857289953,0.955262057389354,1.999224943118349,0.8400182239421397,1.1592497417384593,0.9996339828402995,1.665217858098694,0.0002715314728641385,0.00018002608622290814
B_equal,16,1,1.4000000000000001,1.8,1.0923333820058425,0.9067348813458777,1.9990682633517174,0.8494949082715911,1.1494431549407296,0.9994690316061603,1.6354842761850366,0.00033536867733070325,0.000216408690579429
B_equal,16,1,1.4000000000000001,2.0,1.135764050790653,0.8630958959997247,1.9988599467903778,0.8576286456267577,1.1409588585957506,0.9992937521112542,1.609807427040919,0.00042113995885974297,0.0002611272069666294
B_equal,16,1,1.4000000000000001,2.2,1.1749408741510488,0.8236773459091288,1.9986182200601792,0.8646817162575531,1.1335390808494936,0.9991103985535233,1.5874460574269573,0.0005219352131152836,0.00031042459993066744
B_equal,16,1,1.4000000000000001,2.4000000000000004,1.2104373701946358,0.7879178786857277,1.9983552488803633,0.8708531331328941,1.1269898187127942,0.9989214759228442,1.5678169719057164,0.0006330601981537732,0.0003617461130562239
B_equal,16,1,1.4000000000000001,2.6,1.2427338493980324,0.7553454561756753,1.998079305573706,0.8762964882664646,1.1211622395511573,0.998729363908811,1.5504614611793124,0.0007512159032688766,0.00041343096899418524
B_equal,16,1,1.4000000000000001,2.8000000000000003,1.2722339924702708,0.7255621409727127,1.9977961334429826,0.881132085826748,1.1159401773142659,0.9985361315705069,1.5350158263108544,0.0008740102902852004,0.00046442993554560033
B_equal,16,1,1.4000000000000001,3.0,1.2992785932435458,0.6982312022696406,1.9975097955131873,0.8854554003018432,1.1112315527700156,0.9983434765359294,1.5211886226902427,0.000999664762007663,0.0005140962223753241
B_equal,16,1,1.6,0.0,0.36686236605929556,1.618209711741743,1.985072077801038,0.6127820629911964,1.3801617219145554,0.9964718924528759,1.7101755684564828,0.007241006820371598,0.0010989770157181253
B_equal,16,1,1.6,0.2,0.4735863329806657,1.5179273603107615,1.991513693291428,0.6794586277950759,1.3204106579979602,0.9999346428965181,1.9223350892888966,0.0038585034433180347,0.0007350001863353194
