scenario,bound,num_servers,h12,h21,L_1,L_2,L,W_1,W_2,W,U,Q_boundary,P_hit_boundary
C_prioritized_faster,16,1,1.2000000000000002,0.0,0.32776086359267126,1.8132835340893882,2.1410443976820623,0.5117422495836549,1.6390551146590537,1.0753986821213544,2.16948547479564,0.008075366575056355,0.001208608963038741
C_prioritized_faster,16,1,1.2000000000000002,0.2,0.422141423058597,1.4527828519091668,1.874924274967761,0.5353365380006885,1.3410767942771058,0.9382066661388971,1.5446449554235315,0.0008502077821319215,0.0001745086676972669
C_prioritized_faster,16,1,1.2000000000000002,0.4,0.4974907303628741,1.2557940622341168,1.753284792596988,0.5475664851541029,1.206140878695082,0.8768536819245925,1.2803022973720108,0.00021213130435470044,5.944274371354121e-05
C_prioritized_faster,16,1,1.2000000000000002,0.6000000000000001,0.5609780715424117,1.1213922164434473,1.6823702879858602,0.5572209984723605,1.1253085291409066,0.8412647638066335,1.125663040403247,7.429550284908883e-05,2.7779913091806646e-05
C_prioritized_faster,16,1,1.2000000000000002,0.8,0.6154630111512641,1.0201760179660193,1.6356390291172829,0.5653700648762192,1.070336891294723,0.8178534780854712,1.0224842067521653,3.107928975059375e-05,1.5252468730995743e-05
C_prioritized_faster,16,1,1.2000000000000002,1.0,0.6627313790835876,0.9397114408035646,1.602442819887153,0.572351590757603,1.0301218915884918,0.8012367411730474,0.9487270467831892,1.642589528541904e-05,1.0386159773308509e-05
C_prioritized_faster,16,1,1.2000000000000002,1.2000000000000002,0.7040891190227105,0.8735207631061133,1.5776098821288218,0.5783790266382859,0.9992445263213928,0.7888117764798394,0.8935700035507067,1.3179957286000376e-05,9.716277099446494e-06
C_prioritized_faster,16,1,1.2000000000000002,1.4000000000000001,0.7405449098122825,0.8177659373190674,1.5583108471313498,0.5836190031386288,0.9746967165432305,0.7791578598409297,0.8509319914703068,1.563400639395465e-05,1.167286442236184e-05
C_prioritized_faster,16,1,1.2000000000000002,1.6,0.7728959772687033,0.7699686101539674,1.5428645874226694,0.5882058216768163,0.9546581775995058,0.7714319996381611,0.8171054575722237,2.1515072022042467e-05,1.5318886906743425e-05
C_prioritized_faster,16,1,1.2000000000000002,1.8,0.8017807907660327,0.728428117053104,1.5302089078191357,0.5922478571218123,0.9379562882672314,0.7651020726945219,0.7896986118444774,2.9746495388053705e-05,2.003469897401747e-05
C_prioritized_faster,16,1,1.2000000000000002,2.0,0.8277157851880574,0.6919239355405128,1.5196397207285697,0.5958325738554241,0.9237986330604121,0.7598156034579181,0.7671010594050938,3.971748088032303e-05,2.5403000745456452e-05
C_prioritized_faster,16,1,1.2000000000000002,2.2,0.8511223364114842,0.6595495890830948,1.5106719254945802,0.5990307541260409,0.9116289876305028,0.7553298708782719,0.748190776019044,5.10201869152395e-05,3.114167105782955e-05
C_prioritized_faster,16,1,1.2000000000000002,2.4000000000000004,0.8723470453790139,0.6306134087282579,1.5029604541072732,0.6018999567812112,0.901044613143706,0.7514722849624587,0.7321635348979374,6.334910563883335e-05,3.705844380512787e-05
C_prioritized_faster,16,1,1.2000000000000002,2.6,0.8916771887788768,0.6045759686602378,1.4962531574391167,0.6044872711348317,0.8917462563854514,0.7481167637601416,0.7184288922986978,7.646036793028452e-05,4.302103560367659e-05
C_prioritized_faster,16,1,1.2000000000000002,2.8000000000000003,0.9093525986764908,0.5810088993677075,1.490361498044198,0.6068314772893186,0.8835066222917148,0.7451690497905168,0.706544311155776,9.015373058212346e-05,4.8937966358886964e-05
C_prioritized_faster,16,1,1.2000000000000002,3.0,0.9255748711769181,0.5595667966461731,1.4851416678230913,0.6089647305122071,0.8761497805714303,0.7425572555418187,0.6961720864049106,0.00010426324373720249,5.4746194189446736e-05
C_prioritized_faster,16,1,1.4000000000000001,0.0,0.3217953659438416,1.8300092073254177,2.1518045732692586,0.521653032743676,1.6403598806273538,1.0810064566855149,2.1847632660815144,0.008407251453774746,0.0012575974807207768
C_prioritized_faster,16,1,1.4000000000000001,0.2,0.4123090992770643,1.4739705439121324,1.886279643189198,0.5439066888759705,1.3441030852640667,0.9440048870700186,1.5673585079463992,0.0009875699086884127,0.00019949533905171466
C_prioritized_faster,16,1,1.4000000000000001,0.4,0.4842458285119575,1.2794327849705849,1.7636786134825433,0.5546151027145819,1.2096049471393642,0.8821100249269731,1.304302219468472,0.0002706503566366034,7.345433000382711e-05
C_prioritized_faster,16,1,1.4000000000000001,0.6000000000000001,0.5450178850004401,1.1466019784421047,1.6916198634425452,0.5630300492047808,1.1288132226570298,0.8459216359309053,1.149498517468447,0.00010318942079296749,3.6827032676455134e-05
C_prioritized_faster,16,1,1.4000000000000001,0.8,0.5974622700778268,1.0463861006716333,1.6438483707494622,0.570215399382463,1.0737370371059443,0.8219762182442036,1.04561159467365,4.5829683938278446e-05,2.106189833296117e-05
C_prioritized_faster,16,1,1.4000000000000001,1.0,0.6432582038989193,0.9665065102308416,1.609764714129762,0.5764494540448258,1.0333667949949572,0.8049081245198915,0.9709567427541819,2.317622204151059e-05,1.3549159212910742e-05
C_prioritized_faster,16,1,1.4000000000000001,1.2000000000000002,0.6835945749279466,0.9005932209546184,1.5841877958825648,0.5818909873064602,1.002322939192123,0.7921069632492915,0.9148726866581758,1.4587720548261917e-05,1.0531524498253663e-05
C_prioritized_faster,16,1,1.4000000000000001,1.4000000000000001,0.719377390421823,0.8448887581451916,1.5642661485670148,0.5866651774359659,0.9776137709070207,0.7821394741714933,0.8713472826083581,1.2863701335035334e-05,1.0421301385126463e-05
C_prioritized_faster,16,1,1.4000000000000001,1.6,0.7513209145223916,0.7969755840750326,1.5482964985974232,0.5908762787439147,0.957425258715114,0.7741507687295144,0.8366991142973929,1.507370376911041e-05,1.2308611199354813e-05
C_prioritized_faster,16,1,1.4000000000000001,1.8,0.7799989352071686,0.755198795625058,1.5351977308322247,0.5946110109955145,0.9405865472275982,0.7675987791115564,0.8085429110276764,1.9860029489750143e-05,1.5570063716653053e-05
C_prioritized_faster,16,1,1.4000000000000001,2.0,0.8058782544337477,0.7183721821149371,1.5242504365486866,0.5979411162932722,0.926305038862093,0.7621230775776826,0.7852661940100255,2.65060121211872e-05,1.975703539811392e-05
C_prioritized_faster,16,1,1.4000000000000001,2.2,0.8293424050228341,0.6856149410535479,1.5149573460763825,0.6009258258981842,0.9140235428223571,0.7574746843602707,0.7657414522694298,3.4578292074578695e-05,2.454769617266754e-05
C_prioritized_faster,16,1,1.4000000000000001,2.4000000000000004,0.8507091811322738,0.6562545971274693,1.5069637782597434,0.6036140997906173,0.9033381030330714,0.7534761014118443,0.7491579715983802,4.377928646019295e-05,2.971302150985144e-05
C_prioritized_faster,16,1,1.4000000000000001,2.6,0.8702439152151512,0.6297660667153281,1.50000998193048,0.6060465406248042,0.8939482370917607,0.7499973888582825,0.7349188805693256,5.388347383597424e-05,3.509009911629036e-05
